Opaque	{"PROPN": 3, "ADJ": 2}
send	{"VERB": 25, "NOUN": 1}
uncircumcised	{"ADJ": 1}
Stoles	{"NOUN": 1}
hookbill	{"VERB": 1}
breasts	{"NOUN": 74}
Governments	{"NOUN": 26}
jerk	{"NOUN": 2}
Arc	{"PROPN": 4}
Platypus	{"PROPN": 1, "NOUN": 1}
overgrown	{"ADJ": 1}
Ovulation	{"NOUN": 10}
patty	{"NOUN": 1}
graded	{"VERB": 4}
orgasmic	{"ADJ": 2}
intersect	{"VERB": 2}
socioeconomical	{"ADJ": 1}
predation	{"NOUN": 15}
overhangs	{"NOUN": 1}
porchs	{"NOUN": 1}
robots	{"NOUN": 6}
drums	{"NOUN": 4}
abstracting	{"NOUN": 1, "VERB": 1}
Steamers	{"NOUN": 3}
Antacid	{"PROPN": 1}
Absolute	{"ADJ": 9}
volatility	{"NOUN": 5}
Diasporas	{"NOUN": 1}
pigweed	{"NOUN": 1}
cholecalciferol	{"NOUN": 1}
levies	{"NOUN": 2}
nobility	{"NOUN": 2}
boon	{"NOUN": 1}
lard	{"NOUN": 1}
landform	{"NOUN": 1}
Bassoons	{"NOUN": 2}
Lunch	{"PROPN": 2, "NOUN": 2}
ungodly	{"ADV": 1}
steeped	{"VERB": 1}
turbulence	{"NOUN": 5}
stripping	{"NOUN": 2, "VERB": 1}
Lectors	{"NOUN": 1}
ellipse	{"NOUN": 2}
Mouseear	{"NOUN": 1}
colds	{"NOUN": 18}
misdirected	{"VERB": 1}
Readers	{"NOUN": 5}
bluebottles	{"NOUN": 2}
Antifungal	{"ADJ": 1}
disarmament	{"NOUN": 1}
Discharge	{"PROPN": 1, "NOUN": 1}
stent	{"NOUN": 1}
Microchips	{"PROPN": 1, "NOUN": 1}
Topics	{"NOUN": 2}
Contour	{"NUM": 4}
undersides	{"NOUN": 9}
neuropathological	{"ADJ": 1}
Exercises	{"NOUN": 4}
Shaving	{"VERB": 1}
enrich	{"VERB": 4}
Adsorption	{"NOUN": 4}
tergites	{"NOUN": 1}
sustain	{"VERB": 21, "NOUN": 2}
commons	{"NOUN": 1}
birefringence	{"NOUN": 1}
rabid	{"ADJ": 2}
willingness	{"NOUN": 5}
gall	{"NOUN": 7}
Uveal	{"NOUN": 2}
infiltrations	{"NOUN": 1}
Statements	{"NOUN": 5}
shallots	{"NOUN": 1}
maternal	{"ADJ": 22}
Organs	{"PROPN": 2, "NOUN": 13}
livestock	{"NOUN": 61, "VERB": 5}
gobies	{"NOUN": 7}
traits	{"NOUN": 41}
grabbed	{"VERB": 1}
mandible	{"NOUN": 1}
Caffeine	{"NOUN": 42, "PROPN": 28}
Foliar	{"ADJ": 3}
vest	{"NOUN": 1}
relieved	{"VERB": 1}
Thenar	{"NOUN": 1}
Hydrofluoric	{"PROPN": 2}
doxorubicin	{"VERB": 1}
Bassists	{"NOUN": 1}
Area	{"PROPN": 2, "NOUN": 3}
Tektites	{"NOUN": 1}
Explosions	{"NOUN": 5}
Selfishness	{"PROPN": 6}
sure	{"ADJ": 14}
resets	{"VERB": 1}
lack	{"VERB": 62, "NOUN": 55}
pushes	{"VERB": 11, "NOUN": 1}
Nonchemical	{"ADJ": 1}
Broken	{"ADJ": 2}
HEAT	{"NOUN": 1}
caravan	{"NOUN": 1}
Inactive	{"ADJ": 3}
receptors	{"NOUN": 54}
Organismal	{"ADJ": 1}
Pitting	{"VERB": 1}
currants	{"NOUN": 3}
rhyme	{"NOUN": 2}
intoxications	{"NOUN": 3}
ropes	{"NOUN": 5}
gravitate	{"VERB": 1}
kitchen	{"NOUN": 14}
detection	{"NOUN": 28}
Kebab	{"PROPN": 1}
turn	{"VERB": 88, "NOUN": 29}
Entoparasitic	{"ADJ": 1}
wrestling	{"NOUN": 5}
distressing	{"ADJ": 4, "VERB": 1}
prostrate	{"NOUN": 3, "VERB": 1}
speck	{"NOUN": 1}
Certain	{"ADJ": 6}
ventriculus	{"NOUN": 1}
ivy	{"NOUN": 4}
nonrenewable	{"ADJ": 2}
unanticipated	{"ADJ": 1}
indexs	{"NOUN": 2}
intangible	{"ADJ": 6}
negatives	{"NOUN": 5}
Runes	{"NOUN": 3}
Nanomechanical	{"ADJ": 1}
saffron	{"NOUN": 2}
conditions	{"NOUN": 482}
leaved	{"VERB": 2, "ADJ": 1}
Petrographic	{"ADJ": 1}
prohibitive	{"ADJ": 1}
prepared	{"VERB": 16, "ADJ": 6}
cytokine	{"NOUN": 1, "VERB": 1}
crohn	{"NOUN": 1}
minimized	{"VERB": 2}
holomorphic	{"ADJ": 1}
horned	{"VERB": 3}
indexing	{"NOUN": 3}
covering	{"VERB": 28, "NOUN": 22}
payings	{"NOUN": 1}
vapor	{"NOUN": 81, "VERB": 3}
Pelicans	{"NOUN": 12}
manner	{"NOUN": 32}
snack	{"NOUN": 1}
soiled	{"VERB": 1}
attackers	{"NOUN": 4}
Maintenance	{"NOUN": 5, "PROPN": 1}
Ecstasy	{"PROPN": 8}
exceeded	{"VERB": 1}
Acer	{"PROPN": 1}
progesterone	{"NOUN": 7, "VERB": 1}
Specialist	{"PROPN": 1}
debridement	{"NOUN": 3}
pedometers	{"NOUN": 1}
fan	{"NOUN": 15}
surfers	{"NOUN": 3}
lingere	{"ADV": 1}
Emmers	{"NOUN": 1}
blunted	{"VERB": 1}
intercultural	{"ADJ": 1}
markers	{"NOUN": 11}
humid	{"ADJ": 36, "NOUN": 4}
Brahmanas	{"PROPN": 1}
radiotherapy	{"NOUN": 3}
geomorphic	{"ADJ": 1}
humanly	{"ADV": 2}
innards	{"NOUN": 1}
teller	{"NOUN": 1}
Tails	{"NOUN": 5}
multivariable	{"ADJ": 1}
Courgettes	{"NOUN": 3}
barometric	{"ADJ": 3}
sprint	{"NOUN": 1}
spice	{"NOUN": 6}
Racism	{"NOUN": 42}
functions	{"NOUN": 260, "VERB": 4}
armpits	{"NOUN": 6}
shingles	{"NOUN": 2}
knowing	{"VERB": 28, "NOUN": 1}
conga	{"NOUN": 1}
citations	{"NOUN": 3}
nip	{"INTJ": 1}
axle	{"NOUN": 1}
Head	{"PROPN": 10}
Aggravated	{"VERB": 1, "ADJ": 2}
Fenofibrate	{"NOUN": 1}
Engravers	{"NOUN": 1}
remarkably	{"ADV": 10}
hardship	{"NOUN": 1}
genomic	{"ADJ": 3, "NOUN": 1}
clerks	{"NOUN": 1}
hugging	{"NOUN": 1, "VERB": 1}
Reminders	{"NOUN": 1}
linkage	{"NOUN": 2}
Colon	{"NOUN": 12}
buzz	{"VERB": 2, "NOUN": 2}
rapids	{"NOUN": 1}
Downburst	{"ADJ": 3}
adrenaline	{"NOUN": 7}
chemotactic	{"ADJ": 2}
preposition	{"NOUN": 2}
cleanroom	{"NOUN": 1}
pronounced	{"VERB": 4, "ADJ": 2}
sprays	{"VERB": 1, "NOUN": 17}
admitted	{"VERB": 2}
with	{"ADP": 4028}
Kyoto	{"PROPN": 1}
Bridge	{"NOUN": 1}
extracellular	{"ADJ": 6}
docks	{"NOUN": 3}
seasonal	{"ADJ": 49}
Pralines	{"NOUN": 2}
tenure	{"NOUN": 1}
Successors	{"NOUN": 1}
wildtype	{"NOUN": 1}
irrational	{"ADJ": 7}
Preteens	{"NOUN": 1}
algas	{"NOUN": 18}
neotropical	{"ADJ": 3}
listening	{"VERB": 13, "NOUN": 4}
earned	{"VERB": 8}
Seagulls	{"NOUN": 7}
Particulate	{"NOUN": 2}
cultivate	{"VERB": 4}
Kasha	{"PROPN": 1}
Sincerity	{"NOUN": 4}
Pumps	{"PROPN": 1}
Backwoodsman	{"NOUN": 1}
lecithin	{"ADJ": 1, "NOUN": 1}
rearing	{"VERB": 6, "NOUN": 2}
tossed	{"VERB": 3}
Cosmologists	{"NOUN": 3}
Bioremediation	{"PROPN": 4}
Firefighters	{"NOUN": 4, "PROPN": 1}
Crucial	{"ADJ": 1}
Arities	{"NOUN": 1}
jerboas	{"ADJ": 1, "NOUN": 1}
harmless	{"ADJ": 21}
chervil	{"NOUN": 1}
Shelf	{"PROPN": 2}
soup	{"NOUN": 15}
bact	{"NOUN": 1}
outlander	{"NOUN": 1}
treatments	{"NOUN": 102}
clan	{"NOUN": 3}
endophytic	{"ADJ": 1}
symbolically	{"ADV": 2}
soft	{"ADJ": 156}
Horticultural	{"ADJ": 3}
convexity	{"NOUN": 1}
Electrical	{"ADJ": 38}
internet	{"NOUN": 8}
nucleons	{"NOUN": 2}
pathology	{"NOUN": 18}
cafes	{"NOUN": 2}
Iying	{"VERB": 1}
sentience	{"NOUN": 1}
bluestem	{"NOUN": 2}
Capsules	{"NOUN": 4}
cilia	{"NOUN": 11}
Guerilla	{"NOUN": 1}
groin	{"NOUN": 7}
transglutaminase	{"NOUN": 1}
meet	{"VERB": 45, "NOUN": 6}
cosy	{"NOUN": 1}
feathery	{"NOUN": 1}
adaptation	{"NOUN": 28}
cuff	{"NOUN": 1}
Subscribers	{"NOUN": 1}
Gods	{"NOUN": 9, "PROPN": 1}
discretion	{"NOUN": 2}
Resorcinols	{"PROPN": 1}
qahwah	{"NOUN": 1}
granite	{"NOUN": 5}
Bonding	{"NOUN": 1}
flourish	{"VERB": 10}
issue	{"NOUN": 78, "VERB": 7}
cornea	{"NOUN": 18}
Noni	{"PROPN": 1}
Postcards	{"PROPN": 1}
lymphadenopathy	{"NOUN": 1}
Wing	{"NOUN": 5}
Lampreys	{"VERB": 1, "NOUN": 4, "PROPN": 1}
allow	{"VERB": 150}
houseplants	{"NOUN": 6}
thrashing	{"VERB": 1}
comments	{"NOUN": 1}
Chins	{"NOUN": 2}
Orthostatic	{"ADJ": 4}
seems	{"VERB": 63}
Salem	{"PROPN": 1}
managed	{"VERB": 12}
denied	{"VERB": 1}
churches	{"NOUN": 24}
phytochemicals	{"NOUN": 5}
Teams	{"NOUN": 18}
ACE	{"PROPN": 2}
dysfunctional	{"ADJ": 5}
contractions	{"NOUN": 14}
Genus	{"PROPN": 2}
investing	{"NOUN": 5, "VERB": 5}
Rutiles	{"NOUN": 1}
Entomologists	{"NOUN": 7}
Spoonbills	{"VERB": 1, "NOUN": 1}
Pop	{"NOUN": 11}
seas	{"NOUN": 18}
B	{"NOUN": 32, "PROPN": 2}
theremin	{"NOUN": 1}
otherness	{"NOUN": 1}
drinkers	{"NOUN": 4}
silverfish	{"VERB": 1}
microfilm	{"NOUN": 1}
Tower	{"NOUN": 1}
birdseed	{"NOUN": 2}
distinguishable	{"ADJ": 2}
sprout	{"NOUN": 8, "VERB": 6}
Operations	{"NOUN": 5}
dyed	{"VERB": 4}
Polygraph	{"NOUN": 1}
Gasoline	{"PROPN": 15, "NOUN": 6}
snipping	{"VERB": 1}
Blast	{"NOUN": 3}
face	{"NOUN": 52, "VERB": 54}
volunteering	{"NOUN": 1, "VERB": 1}
Prescription	{"NOUN": 12}
bollworms	{"NOUN": 1}
perfecting	{"VERB": 1}
drumlins	{"NOUN": 2}
granulocytes	{"NOUN": 2}
amplifies	{"NOUN": 1, "VERB": 1}
Theatre	{"NOUN": 6}
Vegetation	{"NOUN": 28}
polyamine	{"NOUN": 1}
inoc-	{"ADJ": 1}
injections	{"NOUN": 14}
Darters	{"NOUN": 2}
Thermistors	{"NOUN": 1}
immobility	{"NOUN": 1}
earths	{"NOUN": 1}
walkers	{"NOUN": 4}
questions	{"NOUN": 23}
microvolts	{"NOUN": 1}
magmatic	{"ADJ": 2}
grease	{"NOUN": 4}
Metaphors	{"NOUN": 3}
graphical	{"ADJ": 5}
descriptor	{"NOUN": 1}
infectivity	{"NOUN": 1}
Declarative	{"ADJ": 1}
mid-	{"ADJ": 1}
Laughs	{"PROPN": 1}
silence	{"NOUN": 4}
towels	{"NOUN": 6}
Biotic	{"ADJ": 3}
paralysing	{"NOUN": 1}
calculations	{"NOUN": 8}
shooters	{"NOUN": 2}
misunderstandings	{"NOUN": 2}
usage	{"NOUN": 16}
armed	{"ADJ": 6, "VERB": 1}
rationalistic	{"ADJ": 1}
Containers	{"NOUN": 8}
Gonads	{"NOUN": 2}
blackbirds	{"NOUN": 6}
Hate	{"NOUN": 18}
signature	{"NOUN": 4}
dermal	{"ADJ": 10}
community	{"NOUN": 156}
gene	{"NOUN": 58}
bifida	{"NOUN": 1}
Leaded	{"ADJ": 5}
Chaparral	{"ADJ": 2, "PROPN": 1}
mandibles	{"NOUN": 10}
reflect	{"VERB": 58, "NOUN": 1}
parents	{"NOUN": 276}
stoma	{"NOUN": 1}
pages	{"NOUN": 40}
Kinkajous	{"PROPN": 3}
motor	{"NOUN": 45, "VERB": 1}
Olives	{"NOUN": 7}
Mixture	{"NOUN": 2}
niche	{"NOUN": 5}
volts	{"NOUN": 1}
bruise	{"VERB": 1, "NOUN": 2}
Impunities	{"NOUN": 1}
urchin	{"NOUN": 2}
hungry	{"ADJ": 14}
lemon	{"NOUN": 5}
Tranquilizers	{"NOUN": 1}
Anticholinergics	{"NOUN": 1}
Bathrooms	{"NOUN": 5}
Sharks	{"NOUN": 63, "PROPN": 7}
Octopi	{"PROPN": 2}
institutes	{"NOUN": 1}
workplane	{"NOUN": 1}
mens	{"NOUN": 1}
approve	{"VERB": 2}
pintails	{"NOUN": 1}
types	{"NOUN": 323}
fuzzy	{"ADJ": 5}
arses	{"NOUN": 1}
thoroughgoing	{"VERB": 1}
Independent	{"ADJ": 5}
classed	{"VERB": 1}
Anticholinergic	{"ADJ": 1}
sway	{"VERB": 3}
systolics	{"NOUN": 1}
deaf	{"ADJ": 15}
about	{"ADP": 517, "ADV": 121, "ADJ": 2}
mitogen	{"NOUN": 1}
Aboriginal	{"ADJ": 15, "PROPN": 1}
sacs	{"NOUN": 34}
gangrene	{"NOUN": 1}
behaviours	{"NOUN": 7}
Delirium	{"NOUN": 1}
districts	{"NOUN": 9}
Tonicity	{"NOUN": 1}
Subjects	{"NOUN": 2}
Monoecious	{"ADJ": 1}
grenades	{"NOUN": 2}
Flotations	{"NOUN": 2}
Unconditional	{"ADJ": 5}
Armadillo	{"PROPN": 1}
Poodles	{"NOUN": 12}
Distribution	{"NOUN": 3}
garters	{"NOUN": 1}
corporations	{"NOUN": 25}
Agglomeration	{"NOUN": 1}
Transfer	{"NOUN": 3}
stroboscope	{"NOUN": 1}
Widespread	{"ADJ": 1}
daisies	{"NOUN": 3}
transplants	{"NOUN": 10}
binds	{"VERB": 12, "NOUN": 2}
Type	{"NOUN": 5, "PROPN": 1}
holder	{"NOUN": 4}
inflammations	{"NOUN": 1}
ovules	{"NOUN": 7}
submerging	{"VERB": 1}
pentoxides	{"NOUN": 1}
collectives	{"NOUN": 1}
coverages	{"NOUN": 1}
charred	{"VERB": 1}
minced	{"VERB": 2}
Junipers	{"NOUN": 4}
catalytic	{"ADJ": 7}
anguish	{"NOUN": 1}
Pollution	{"PROPN": 10, "NOUN": 17}
Editable	{"ADJ": 1}
Radiometers	{"NOUN": 1}
hulls	{"NOUN": 7}
Anions	{"NOUN": 2}
absorbed	{"VERB": 48}
contaminate	{"NOUN": 2, "VERB": 12}
irrigated	{"VERB": 5}
lookalikes	{"VERB": 1}
vat	{"NOUN": 1}
moonlit	{"ADJ": 1}
poly	{"ADJ": 1}
spectroscopes	{"NOUN": 3}
Aberdeen	{"PROPN": 1}
inner	{"ADJ": 46}
issuing	{"VERB": 3}
Knitters	{"NOUN": 1}
interviewings	{"NOUN": 1}
Pacifists	{"NOUN": 1}
Hugging	{"VERB": 1}
runs	{"VERB": 13, "NOUN": 5}
Prognosis	{"PROPN": 2, "NOUN": 2}
symptom	{"NOUN": 60, "ADJ": 1}
Corolean	{"ADJ": 1}
developer	{"NOUN": 4}
Theory	{"NOUN": 5}
foxgloves	{"NOUN": 3}
Hungary	{"NOUN": 1, "PROPN": 1}
Shipwrecks	{"NOUN": 4}
Marsupial	{"ADJ": 2}
feed	{"VERB": 531, "NOUN": 92}
intergral	{"ADJ": 1}
lumps	{"NOUN": 9}
Era	{"NOUN": 1}
climate	{"NOUN": 77}
stitches	{"NOUN": 1}
Diatom	{"ADJ": 1}
Strawberry	{"PROPN": 1, "NOUN": 2}
coronet	{"NOUN": 1}
viewing	{"VERB": 10}
erudites	{"NOUN": 1}
integrators	{"NOUN": 1}
Skirmishs	{"PROPN": 1}
royalties	{"NOUN": 1}
amateur	{"NOUN": 1, "ADJ": 3}
Intragenic	{"ADJ": 1}
finiancial	{"ADJ": 1}
fungicides	{"NOUN": 2}
discolored	{"VERB": 1}
Morphology	{"NOUN": 1}
enthusiast	{"NOUN": 5}
paints	{"NOUN": 15, "VERB": 2}
examined	{"VERB": 2}
whereupon	{"ADJ": 1}
subsidized	{"VERB": 1}
dendrites	{"NOUN": 6}
conformation	{"NOUN": 1}
slabs	{"NOUN": 6}
bunches	{"NOUN": 1}
poems	{"NOUN": 2}
occupies	{"VERB": 6, "NOUN": 3}
Portfolio	{"NOUN": 2}
chronically	{"ADV": 3}
Transparent	{"ADJ": 4, "NOUN": 1}
episiotomies	{"NOUN": 1}
Dishonest	{"ADJ": 1}
intercepted	{"VERB": 1}
routine	{"NOUN": 6, "ADJ": 20}
Infidelity	{"NOUN": 3}
hold	{"VERB": 142, "NOUN": 5}
Utilization	{"NOUN": 2}
Net	{"ADJ": 15, "NOUN": 4}
toothpastes	{"NOUN": 3}
uncrowned	{"ADJ": 1}
competitiveness	{"NOUN": 3}
Bristle	{"ADJ": 1}
tabular	{"ADJ": 2}
Chemosynthesis	{"NOUN": 1}
faces	{"NOUN": 69, "VERB": 3}
Moss	{"PROPN": 4}
mostly	{"ADV": 139}
producing	{"VERB": 90, "NOUN": 1}
likes	{"VERB": 6, "NOUN": 1}
Invaders	{"NOUN": 4}
Systems	{"NOUN": 12, "PROPN": 1}
eagle	{"NOUN": 4}
Cookbooks	{"NOUN": 2}
trilete	{"NOUN": 1}
Vigilantes	{"NOUN": 1}
Humpback	{"PROPN": 2}
Giriama	{"PROPN": 1}
scratches	{"NOUN": 3}
telepathically	{"ADV": 2}
Parakeets	{"NOUN": 14}
baryonic	{"ADJ": 1}
equilibriates	{"NOUN": 1}
Topic	{"NOUN": 1}
Warblers	{"NOUN": 4}
abrupt	{"ADJ": 4}
touchy	{"ADJ": 1}
Immunological	{"ADJ": 1}
Reflexive	{"ADJ": 2}
Biochemical	{"ADJ": 9}
talents	{"NOUN": 2}
lip	{"NOUN": 8}
Dubbings	{"NOUN": 1}
strain	{"VERB": 5, "NOUN": 18}
Cheesecloth	{"PROPN": 1}
Allure	{"NOUN": 1}
mysticized	{"VERB": 1}
accelerates	{"VERB": 8}
Shadings	{"NOUN": 1}
arriving	{"VERB": 1}
polymerisation	{"NOUN": 1}
dewlap	{"NOUN": 1}
pulling	{"VERB": 13}
participating	{"VERB": 3}
trusses	{"NOUN": 1}
generalization	{"NOUN": 2}
kilometre	{"NOUN": 1}
Mountains	{"PROPN": 5, "NOUN": 21}
Comet	{"PROPN": 2}
atherosclerotic	{"ADJ": 2}
backs	{"NOUN": 34, "VERB": 1}
canned	{"VERB": 3, "ADJ": 2}
Flashovers	{"NOUN": 1}
bottoms	{"NOUN": 16}
runnels	{"NOUN": 1}
commandment	{"NOUN": 1}
hang	{"VERB": 19}
Crinoids	{"NOUN": 4}
Pits	{"NOUN": 1}
License	{"NOUN": 1}
Gang	{"PROPN": 2}
protists	{"NOUN": 12}
Tin	{"INTJ": 1, "NOUN": 5, "PROPN": 1, "ADJ": 1}
noneconomic	{"ADJ": 1}
democracies	{"NOUN": 3}
Basalt	{"NOUN": 1, "PROPN": 1}
Scale	{"NOUN": 3, "PROPN": 2}
digesting	{"VERB": 5, "NOUN": 1}
Assassinations	{"NOUN": 1}
freak	{"NOUN": 1}
bodyweight	{"NOUN": 2}
succussion	{"NOUN": 1}
burner	{"NOUN": 1}
gametangium	{"NOUN": 1}
prolong	{"VERB": 3, "ADJ": 2}
Wind	{"NOUN": 109}
saints	{"NOUN": 6}
egalitarianism	{"NOUN": 1}
consensus	{"NOUN": 5}
Quatrains	{"NOUN": 1}
blindness	{"NOUN": 26}
Characteristic	{"ADJ": 3}
antiparticle	{"NOUN": 2}
trainers	{"NOUN": 9}
frustration	{"NOUN": 6}
Error	{"NOUN": 1}
tremendous	{"ADJ": 33}
transporter	{"NOUN": 1}
remoter	{"NOUN": 1}
Women	{"NOUN": 323}
infertile	{"ADJ": 8, "NOUN": 1}
deepens	{"VERB": 3}
Morganites	{"NOUN": 1}
cervix	{"NOUN": 17}
adenosine	{"NOUN": 1}
hackles	{"NOUN": 1}
Neutrino	{"ADJ": 1}
carcasses	{"NOUN": 4}
Motorway	{"NOUN": 1}
sounders	{"NOUN": 1}
castes	{"NOUN": 2}
cranial	{"ADJ": 6}
immunosuppression	{"NOUN": 2}
Links	{"NOUN": 3}
departure	{"NOUN": 1}
Mullerian	{"ADJ": 1}
competitors	{"NOUN": 3}
mesenteric	{"ADJ": 1}
detonate	{"VERB": 2, "NOUN": 1}
licensing	{"NOUN": 2}
refilling	{"VERB": 1, "NOUN": 1}
capitalistic	{"ADJ": 1}
Paternity	{"NOUN": 4}
gastro	{"NOUN": 1}
incentives	{"NOUN": 7}
fore	{"NOUN": 4}
lambs	{"NOUN": 18}
Commandings	{"NOUN": 1}
petitioners	{"NOUN": 1}
Extinguishers	{"NOUN": 1}
pursuit	{"NOUN": 8}
ferritin	{"NOUN": 1}
Halitosis	{"PROPN": 1}
inequality	{"NOUN": 10}
paradigms	{"NOUN": 2}
reckoned	{"VERB": 1}
meanings	{"NOUN": 15}
Dilemma	{"PROPN": 1}
Existence	{"PROPN": 1}
Budgies	{"NOUN": 10}
Deportation	{"NOUN": 1}
Funguses	{"NOUN": 4}
unproductive	{"ADJ": 1}
Ecosystem	{"ADJ": 1, "NOUN": 3}
efflux	{"NOUN": 1}
cellar	{"NOUN": 1, "ADJ": 2}
footed	{"ADJ": 5}
plantphloem	{"NOUN": 1}
ethnically	{"ADV": 2}
crating	{"VERB": 2}
Attitude	{"PROPN": 1}
yielded	{"VERB": 1}
fifteen	{"NUM": 9}
Worship	{"PROPN": 2, "NOUN": 6}
schist	{"NOUN": 2}
watchword	{"NOUN": 1}
karate	{"NOUN": 2}
undulating	{"VERB": 2}
compliment	{"VERB": 2}
Transfiguration	{"NOUN": 2}
insisting	{"VERB": 1}
orally	{"ADV": 6}
Galvanic	{"ADJ": 1}
fidelity	{"NOUN": 4}
fallopian	{"ADJ": 2}
grapefruit	{"NOUN": 5}
encryption	{"NOUN": 7}
jagged	{"ADJ": 3, "VERB": 1}
musketeer	{"NOUN": 1}
Nuts	{"PROPN": 22, "NOUN": 2}
Pure	{"ADJ": 33}
Yoghurt	{"NOUN": 1}
dary	{"ADJ": 1}
choices	{"NOUN": 49}
gloomy	{"ADJ": 1}
rotate	{"VERB": 12}
slipcases	{"NOUN": 1}
kiangs	{"NOUN": 4}
charging	{"NOUN": 1, "VERB": 4}
toy	{"NOUN": 13}
debutantes	{"NOUN": 1}
pilot	{"NOUN": 3}
disagreements	{"NOUN": 1}
residents	{"NOUN": 14}
Cloves	{"NOUN": 4}
devices	{"NOUN": 147}
phlebotomy	{"NOUN": 1}
Replicative	{"ADJ": 1}
Chicots	{"NOUN": 1}
pouwder	{"NOUN": 1}
Rider	{"NOUN": 1}
plate	{"NOUN": 34}
Inorganic	{"ADJ": 5}
indexes	{"NOUN": 15}
Extropian	{"ADJ": 1}
abundances	{"NOUN": 5}
Abalone	{"NOUN": 6}
widened	{"VERB": 2}
lipos	{"NOUN": 1}
Muscles	{"NOUN": 30}
Rite	{"NOUN": 1}
um	{"INTJ": 1}
listener	{"NOUN": 4}
Client	{"NOUN": 1}
tycoons	{"NOUN": 1}
effector	{"NOUN": 4}
enyzmes	{"NOUN": 1}
impedes	{"VERB": 4}
reliably	{"ADV": 1}
kidnapped	{"VERB": 1}
Uronic	{"ADJ": 1}
stupas	{"NOUN": 1}
ballet	{"NOUN": 1}
juices	{"NOUN": 24}
Alluvium	{"NOUN": 3}
vulvar	{"NOUN": 2}
clean	{"ADJ": 82, "VERB": 34}
prejudices	{"NOUN": 2}
vasculitides	{"NOUN": 1}
Entrepreneurs	{"NOUN": 10}
Burgesses	{"NOUN": 3}
clumsier	{"NOUN": 1}
gesturings	{"NOUN": 1}
Persuasions	{"NOUN": 1}
Taurine	{"PROPN": 3, "ADJ": 1}
relative	{"ADJ": 59, "NOUN": 16}
dog	{"NOUN": 63}
strawberry	{"NOUN": 4, "VERB": 1}
diagnosises	{"NOUN": 2}
Artisans	{"NOUN": 1, "PROPN": 1}
teamwork	{"NOUN": 10}
Steam	{"NOUN": 11, "PROPN": 2}
Royalty	{"PROPN": 2, "NOUN": 1}
commodity	{"NOUN": 37}
radians	{"NOUN": 1}
moved	{"VERB": 12}
stormwater	{"NOUN": 3, "ADJ": 1}
Unrelieved	{"ADJ": 1}
satisfactorily	{"ADV": 2}
dodo	{"NOUN": 1}
taxonomy	{"NOUN": 4}
sacks	{"NOUN": 1}
Rotaviruses	{"NOUN": 1}
friendships	{"NOUN": 5}
handful	{"NOUN": 1}
headdress	{"NOUN": 2}
blastocysts	{"NOUN": 4}
portal	{"NOUN": 2, "ADJ": 3}
Bear	{"NOUN": 2, "PROPN": 3, "VERB": 1}
Pickups	{"NOUN": 5}
semiconductors	{"NOUN": 4}
Cycling	{"NOUN": 9}
Deployment	{"NOUN": 2}
strictu	{"VERB": 1}
palpitation	{"NOUN": 2}
references	{"NOUN": 16}
nonconvertible	{"ADJ": 1}
postzygote	{"VERB": 1}
Mafic	{"PROPN": 1, "NOUN": 1}
Seafarers	{"NOUN": 1}
Broccolis	{"PROPN": 4, "NOUN": 1}
Hypnosis	{"PROPN": 14}
understory	{"ADJ": 2, "NOUN": 3}
Considerable	{"ADJ": 5}
crucifers	{"NOUN": 1}
compatibility	{"NOUN": 3}
irregularity	{"NOUN": 2}
Approaches	{"NOUN": 13}
shakiness	{"NOUN": 1}
snakeroot	{"NOUN": 1}
gun	{"NOUN": 10}
incorrect	{"ADJ": 2}
additive	{"NOUN": 2, "ADJ": 5}
Fraternities	{"NOUN": 1}
bIg	{"NOUN": 1}
Hyperlinks	{"NOUN": 5}
Online	{"ADJ": 22}
Armadillos	{"PROPN": 10}
Spit	{"PROPN": 3}
shoestring	{"NOUN": 1}
Female	{"ADJ": 102}
Cottonmouths	{"NOUN": 10}
Phenothiazines	{"NOUN": 1}
surname	{"NOUN": 1}
Vodka	{"NOUN": 3}
constituting	{"VERB": 3}
vaccinated	{"ADJ": 1, "VERB": 1}
Soaps	{"NOUN": 1}
passageway	{"ADV": 1, "NOUN": 2}
Lenience	{"NOUN": 1}
Fungicide	{"NOUN": 1}
gritty	{"NOUN": 1}
revolutionized	{"VERB": 1}
Paleontology	{"NOUN": 2}
digestibility	{"NOUN": 2}
membranous	{"ADJ": 5}
Instantaneous	{"ADJ": 1}
peaking	{"VERB": 1}
Capstones	{"NOUN": 1}
card	{"NOUN": 14}
abuser	{"NOUN": 2}
Shower	{"ADJ": 1}
fallible	{"ADJ": 2}
Auctions	{"NOUN": 1}
portable	{"ADJ": 8}
vampire	{"NOUN": 6, "ADJ": 3}
angiograms	{"NOUN": 1}
hormones	{"NOUN": 177}
Blanche	{"PROPN": 1}
microelements	{"NOUN": 1}
Monocytes	{"NOUN": 7}
changing	{"VERB": 72, "NOUN": 3}
aunt	{"NOUN": 1}
Parsnips	{"NOUN": 1}
Identify	{"VERB": 4}
Dressings	{"NOUN": 1}
W	{"NOUN": 2}
felony	{"NOUN": 9}
litmus	{"NOUN": 4}
queries	{"NOUN": 1}
antitype	{"NOUN": 1}
graphically	{"ADV": 1}
lattices	{"NOUN": 3}
antibiotics	{"NOUN": 54}
Progestogen	{"PROPN": 1}
mean	{"VERB": 57, "ADJ": 8, "NOUN": 5}
febrile	{"ADJ": 1}
