indices	origin_caption	counter_caption	BT_scores_org_pr_org_img	BT_scores_org_pr_counter_img	BT_scores_counter_pr_org_img	BT_scores_counter_pr_counter_img	BT_scores_org_pr_coco_img	BT_score_counter_pr_coco_img	BT_diff_per_origin_prompt_on_ldm	BT_diff_per_counter_prompt_on_ldm	BT_diff_per_origin_image_on_ldm	BT_diff_per_counter_image_on_ldm	BT_diff_per_origin_prompt_on_coco	BT_diff_per_counter_prompt_on_coco	BT_diff_per_coco_image	Clip_scores_org_pr_org_img	Clip_scores_org_pr_counter_img	Clip_scores_counter_pr_org_img	Clip_scores_counter_pr_counter_img	Clip_scores_org_pr_coco_img	Clip_score_counter_pr_coco_img	Clip_diff_per_origin_prompt_on_ldm	Clip_diff_per_counter_prompt_on_ldm	Clip_diff_per_origin_image_on_ldm	Clip_diff_per_counter_image_on_ldm	Clip_diff_per_origin_prompt_on_coco	Clip_diff_per_counter_prompt_on_coco	Clip_diff_per_coco_image	VILT_scores_org_pr_org_img	VILT_scores_org_pr_counter_img	VILT_scores_counter_pr_org_img	VILT_scores_counter_pr_counter_img	VILT_scores_org_pr_coco_img	VILT_score_counter_pr_coco_img	VILT_diff_per_origin_prompt_on_ldm	VILT_diff_per_counter_prompt_on_ldm	VILT_diff_per_origin_image_on_ldm	VILT_diff_per_counter_image_on_ldm	VILT_diff_per_origin_prompt_on_coco	VILT_diff_per_counter_prompt_on_coco	VILT_diff_per_coco_image
57244_1	An old rusty pipe that is connected to building with windows.	An old rusty pipe that is connected to building with pipes.	4.643082618713379	5.209066867828369	0.1838073134422302	4.981858253479004	-1.6198844909667969	-0.0809974819421768	-0.5659842491149902	4.798050940036774	4.459275305271149	-0.2272086143493652	-6.828951358795166	5.062855735421181	-1.53888700902462	29.08860206604004	28.60386085510254	25.056774139404297	27.884021759033203	23.329111099243164	24.016965866088867	0.4847412109375	2.8272476196289062	4.031827926635742	-0.7198390960693359	-5.274749755859375	3.867055892944336	-0.6878547668457031	5.194568634033203	7.95043420791626	0.4302365481853485	4.986373424530029	1.515373468399048	3.986685514450073	-2.7558655738830566	4.556136876344681	4.764332085847855	-2.9640607833862305	-6.435060739517212	0.999687910079956	-2.4713120460510254
57244_2	A rusted train engine in a sunny day.	A rusted car engine in a sunny day.	5.830033779144287	-6.808326244354248	5.376414775848389	2.178743600845337	5.857250690460205	5.337289810180664	12.638360023498535	-3.197671175003052	0.4536190032958984	8.987069845199585	12.665576934814451	-3.158546209335327	0.519960880279541	33.59258270263672	27.83018112182617	28.34375	30.52914047241211	33.62638473510742	28.531349182128903	5.762401580810547	2.1853904724121094	5.248832702636719	2.698959350585937	5.79620361328125	1.9977912902832031	5.095035552978516	9.48731803894043	-2.83898401260376	7.436744213104248	5.465249538421631	5.3895583152771	4.010372161865234	12.32630205154419	-1.9714946746826167	2.0505738258361816	8.30423355102539	8.22854232788086	1.4548773765563965	1.3791861534118652
57244_3	A very old and rusted train parked on the tracks.	A very old and rusted car parked on the tracks.	4.688215255737305	-1.7726413011550903	3.445103168487549	5.443725109100342	5.064659118652344	4.542403697967529	6.460856556892395	1.998621940612793	1.243112087249756	7.216366410255432	6.837300419807434	0.9013214111328124	0.5222554206848145	30.923837661743164	31.49856376647949	28.98052978515625	34.51327133178711	30.22895812988281	28.080087661743164	-0.5747261047363281	5.532741546630859	1.943307876586914	3.014707565307617	-1.2696056365966797	6.433183670043945	2.1488704681396484	5.751143455505371	-0.4211004674434662	1.4123605489730835	7.718432903289795	4.384114742279053	-0.0208399556577205	6.172243922948837	6.306072354316711	4.338782906532288	8.139533370733261	4.805215209722519	7.7392728589475155	4.404954697936773
273198_0	A man opening a fire hydrant spewing out rusty water into a street.	A man opening a fire hydrant spewing out rusty water into a pond.	5.3480072021484375	2.9310948848724365	2.2316009998321533	6.205189228057861	6.053367137908936	5.155324459075928	2.416912317276001	3.973588228225708	3.116406202316284	3.274094343185425	3.122272253036499	1.0498647689819336	0.8980426788330078	33.776824951171875	30.187108993530277	30.46501922607422	33.14670944213867	34.55349349975586	31.49372291564941	3.5897159576416016	2.681690216064453	3.311805725097656	2.9596004486083984	4.366384506225586	1.6529865264892578	3.0597705841064453	9.681873321533203	8.48662281036377	3.770819902420044	10.178499221801758	10.514493942260742	9.214879989624023	1.1952505111694336	6.407679319381714	5.911053419113159	1.6918764114379885	2.0278711318969727	0.9636192321777344	1.2996139526367188
273198_1	A man opens a fire hydrant and brown colored water is flowing out.	A man opens a fire hydrant and brown colored smoke is flowing out.	2.573910713195801	5.578864574432373	-3.047123432159424	6.173758506774902	6.203936100006104	6.040272235870361	-3.0049538612365723	9.220881938934326	5.621034145355225	0.5948939323425293	0.6250715255737305	0.133486270904541	0.1636638641357422	32.45016098022461	32.7525749206543	30.414241790771484	33.605281829833984	35.31486892700195	31.384971618652344	-0.3024139404296875	3.1910400390625	2.035919189453125	0.8527069091796875	2.562294006347656	2.2203102111816406	3.92989730834961	7.700711727142334	-1.021649956703186	4.864727020263672	5.024338245391846	10.619760513305664	10.398116111755373	8.72236168384552	0.1596112251281738	2.835984706878662	6.045988202095032	11.64141047000885	-5.373777866363525	0.2216444015502929
273198_2	Muddy water is coming out from a water hose.	Muddy water is coming out from a fire hose.	5.971802711486816	6.10056734085083	5.6754069328308105	6.193694114685059	4.901683330535889	5.347875595092773	-0.1287646293640136	0.518287181854248	0.2963957786560058	0.0931267738342285	-1.1988840103149414	0.8458185195922852	-0.4461922645568847	29.510751724243164	27.22797393798828	28.477075576782227	29.328723907470703	28.236061096191406	29.27007293701172	2.282777786254883	0.8516483306884766	1.0336761474609375	2.100749969482422	1.008087158203125	0.0586509704589843	-1.0340118408203125	7.3661017417907715	5.925030708312988	5.867033958435059	6.498202800750732	9.219629287719728	10.28419017791748	1.4410710334777832	0.6311688423156738	1.499067783355713	0.5731720924377441	3.2945985794067383	-3.785987377166748	-1.064560890197754
273198_3	A man opening a fire hydrant on a city side walk.	A man opening a fire hydrant on a city side street.	5.96649694442749	6.032620906829834	5.856252193450928	6.004870891571045	4.313888072967529	4.349816799163818	-0.0661239624023437	0.1486186981201172	0.1102447509765625	-0.027750015258789	-1.718732833862305	1.6550540924072266	-0.035928726196289	31.453657150268555	31.33756828308105	31.101306915283203	31.2161808013916	31.56596946716309	31.659543991088867	0.1160888671875	0.1148738861083984	0.3523502349853515	-0.1213874816894531	0.2284011840820312	-0.4433631896972656	-0.0935745239257812	7.111815452575684	6.6994452476501465	7.494122982025146	7.508272647857666	4.394111156463623	4.171709060668945	0.4123702049255371	0.0141496658325195	-0.3823075294494629	0.8088274002075195	-2.3053340911865234	3.3365635871887207	0.2224020957946777
338532_0	A giraffe stands in the middle of a sandy area.	A giraffe stands in the middle of a sandy beach.	5.369211673736572	4.601995468139648	4.7679595947265625	5.498337745666504	4.911247253417969	4.339356422424316	0.7672162055969238	0.7303781509399414	0.6012520790100098	0.8963422775268555	0.3092517852783203	1.1589813232421875	0.5718908309936523	33.89762496948242	32.70035552978516	32.192779541015625	33.919578552246094	28.000879287719727	27.230358123779297	1.1972694396972656	1.7267990112304688	1.7048454284667969	1.2192230224609375	-4.69947624206543	6.689220428466797	0.7705211639404297	8.853005409240723	9.351752281188965	9.066981315612791	10.62779426574707	8.981365203857422	8.10409164428711	-0.4987468719482422	1.5608129501342771	-0.2139759063720703	1.2760419845581057	-0.3703870773315429	2.523702621459961	0.8772735595703125
338532_2	A giraffe standing in sand near trees. 	A giraffe standing in water near trees.	5.708381175994873	0.1096058413386344	1.708379149436951	5.894647121429443	4.690431118011475	1.967545866966248	5.598775334656239	4.186267971992493	4.000002026557922	5.785041280090809	4.58082527667284	3.927101254463196	2.722885251045227	32.78789520263672	32.73456954956055	29.21908187866211	36.79994201660156	29.089195251464844	29.10694122314453	0.0533256530761718	7.580860137939453	3.5688133239746094	4.065372467041016	-3.645374298095703	7.693000793457031	-0.0177459716796875	8.353915214538574	0.99289208650589	-3.5602495670318604	9.615398406982422	8.924307823181152	2.077603340148926	7.361023128032684	13.175647974014282	11.914164781570436	8.622506320476532	7.9314157366752625	7.537795066833496	6.846704483032227
338532_3	A small giraffe standing on sand in its zoo enclosure	A small giraffe standing on end in its zoo enclosure	5.8597331047058105	0.173279270529747	4.616580486297607	3.945878028869629	3.524632215499878	2.73463773727417	5.686453834176064	-0.6707024574279785	1.2431526184082031	3.772598758339882	3.351352944970131	1.211240291595459	0.789994478225708	34.75637435913086	33.01103591918945	34.43266296386719	33.404930114746094	31.925424575805664	33.0979118347168	1.7453384399414062	-1.0277328491210938	0.3237113952636719	0.3938941955566406	-1.085611343383789	0.3070182800292969	-1.1724872589111328	9.281615257263184	3.370546340942383	8.071298599243164	7.106985569000244	8.735260963439941	5.705183029174805	5.911068916320801	-0.96431303024292	1.2103166580200195	3.736439228057861	5.364714622497559	1.4018025398254397	3.0300779342651367
338532_4	A giraffe looking and  walking around a field. 	A giraffe looking and walking around a zoo.	3.3076179027557373	1.3109545707702637	-5.167856693267822	0.7936274409294128	2.728741407394409	3.0868520736694336	1.9966633319854736	5.961484134197235	8.47547459602356	-0.5173271298408508	1.4177868366241455	-2.2932246327400208	-0.3581106662750244	31.93627548217773	30.137454986572266	26.45632553100586	30.057519912719727	29.59303855895996	31.229028701782227	1.7988204956054688	3.601194381713867	5.479949951171875	-0.079935073852539	-0.5444164276123047	-1.1715087890625	-1.6359901428222656	6.934930801391602	3.966383695602417	-2.933781862258911	4.585841655731201	4.85951042175293	6.036158561706543	2.968547105789185	7.519623517990112	9.868712663650513	0.6194579601287842	0.8931267261505127	-1.4503169059753418	-1.1766481399536133
269632_0	A bright yellow transit bus is making it's way down a street in the dark.	A bright yellow school bus is making it's way down a street in the dark.	5.981997013092041	5.935880184173584	5.961802959442139	6.235147953033447	5.766780376434326	5.39730978012085	0.046116828918457	0.2733449935913086	0.0201940536499023	0.2992677688598633	-0.1690998077392578	0.8378381729125977	0.3694705963134765	34.01441955566406	32.02927017211914	32.84795379638672	34.52723693847656	30.76839828491211	27.595991134643555	1.9851493835449217	1.6792831420898438	1.1664657592773438	2.497966766357422	-1.2608718872070312	6.931245803833008	3.1724071502685547	9.717453956604004	9.892707824707031	8.669473648071289	10.295388221740724	8.694550514221191	7.121092319488525	-0.1752538681030273	1.6259145736694336	1.0479803085327148	0.4026803970336914	-1.1981573104858398	3.1742959022521973	1.573458194732666
269632_1	A big pretty yellow city bus in the dark.	A big pretty yellow city bus in the background.	5.861253261566162	2.784907102584839	2.699186325073242	4.271414279937744	5.620851516723633	3.386324882507324	3.0763461589813232	1.572227954864502	3.16206693649292	1.4865071773529053	2.835944414138794	0.8850893974304199	2.2345266342163086	35.9344367980957	27.051502227783203	29.152921676635746	27.88829231262207	32.894317626953125	28.88945579528809	8.8829345703125	-1.264629364013672	6.781515121459961	0.8367900848388672	5.842815399169922	-1.0011634826660156	4.004861831665039	8.982159614562988	2.130136251449585	5.031057834625244	6.818020343780518	7.680698871612549	3.344958066940308	6.852023363113403	1.7869625091552734	3.951101779937744	4.687884092330933	5.550562620162964	3.47306227684021	4.335740804672241
269632_3	a yellow bus traveling down a street at night 	a yellow bus traveling down a hill at night	5.784945011138916	2.077118158340454	5.13271951675415	3.5978381633758545	5.780142307281494	5.4128737449646	3.707826852798462	-1.534881353378296	0.6522254943847656	1.5207200050354004	3.70302414894104	-1.815035581588745	0.3672685623168945	29.86813735961914	28.7847957611084	28.61847305297852	31.124738693237305	33.67595291137695	32.81604766845703	1.0833415985107422	2.506265640258789	1.249664306640625	2.3399429321289062	4.891157150268555	-1.6913089752197266	0.8599052429199219	9.225454330444336	5.286209583282471	8.064312934875488	8.329801559448242	9.706031799316406	9.007194519042969	3.939244747161865	0.2654886245727539	1.1611413955688477	3.0435919761657715	4.419822216033936	-0.6773929595947266	0.6988372802734375
240767_0	A red brick building with a street sign sitting outside of it.	A red brick building with a dollar sign sitting outside of it.	3.726945161819458	2.004603147506714	1.91753351688385	6.180961608886719	5.162147045135498	0.7193081974983215	1.722342014312744	4.263428092002869	1.809411644935608	4.176358461380005	3.157543897628784	5.461653411388397	4.4428388476371765	29.685691833496094	27.57514953613281	28.58830070495605	32.715423583984375	29.646869659423828	27.8994083404541	2.110542297363281	4.12712287902832	1.097391128540039	5.1402740478515625	2.071720123291016	4.816015243530273	1.7474613189697266	7.481697082519531	6.525672435760498	9.096232414245604	8.261921882629395	9.250962257385254	8.357378005981445	0.9560246467590332	-0.8343105316162109	-1.6145353317260742	1.7362494468688965	2.725289821624756	-0.0954561233520507	0.8935842514038086
240767_1	a brick building with a blue sign on it in front of a metal pole	a brick building with a blue sign on it in front of a metal fence	5.589627742767334	3.903801679611206	3.2766683101654053	5.826422691345215	5.765237331390381	3.1169087886810303	1.685826063156128	2.5497543811798096	2.3129594326019287	1.9226210117340088	1.8614356517791748	2.709513902664185	2.6483285427093506	29.61651992797852	29.93693733215332	28.312646865844727	31.058088302612305	30.55607032775879	28.96876716613769	-0.3204174041748047	2.745441436767578	1.303873062133789	1.1211509704589844	0.6191329956054688	2.0893211364746094	1.5873031616210938	5.757517337799072	2.449914932250977	1.753220558166504	4.61720085144043	10.13015079498291	5.008086204528809	3.307602405548096	2.863980293273926	4.004296779632568	2.167285919189453	7.680235862731934	-0.3908853530883789	5.122064590454102
240767_2	A large pretty brick building with a small blue sign on it.	A large pretty brick wall with a small blue sign on it.	2.2835562229156494	2.2844719886779785	-0.444465309381485	5.001760005950928	5.262986183166504	5.268567562103272	-0.0009157657623291	5.446225315332413	2.7280215322971344	2.717288017272949	2.9785141944885254	-0.2668075561523437	-0.0055813789367675	29.659198760986328	25.50668716430664	27.8741512298584	32.0732307434082	28.69386100769043	29.25863265991211	4.152511596679688	4.199079513549805	1.7850475311279297	6.5665435791015625	3.187173843383789	2.8145980834960938	-0.5647716522216797	4.882215976715088	2.2456400394439697	0.3941720426082611	3.927603006362915	9.23073673248291	7.856464862823486	2.636575937271118	3.533430963754654	4.488043934106827	1.681962966918945	6.98509669303894	-3.9288618564605713	1.3742718696594238
240767_3	Street signs sitting beside a large red brick building. 	Street signs sitting beside a large red brick fence.	-3.573230028152466	-7.061408042907715	-6.891174793243408	-7.059933185577393	3.5835421085357666	-1.8402608633041384	3.488178014755249	-0.1687583923339843	3.3179447650909424	0.0014748573303222	10.64495015144348	-5.219672322273254	5.423802971839905	25.45301055908203	23.30323600769043	23.654964447021484	26.07548141479492	28.571712493896484	26.93226623535156	2.1497745513916016	2.420516967773437	1.7980461120605469	2.772245407104492	5.268476486206055	-0.8567848205566406	1.639446258544922	0.217640534043312	-2.701770782470703	-6.268097400665283	-4.038698673248291	8.204707145690918	3.985708713531494	2.919411316514015	2.229398727416992	6.485737934708595	-1.336927890777588	10.90647792816162	-8.024407386779785	4.218998432159424
240767_4	This blurry picture shows the side of a brick building.	This blurry picture shows the interior of a brick building.	3.918194532394409	3.0197641849517822	1.0873550176620483	3.933896064758301	4.403853893280029	1.8007673025131226	0.898430347442627	2.8465410470962524	2.830839514732361	0.9141318798065186	1.384089708328247	2.1331287622451782	2.6030865907669067	32.32388687133789	26.823162078857425	29.02265739440918	31.294132232666016	27.67245101928711	26.38246154785156	5.500724792480469	2.271474838256836	3.301229476928711	4.470970153808594	0.8492889404296875	4.911670684814453	1.2899894714355469	5.193642139434815	4.966110706329346	-0.233182281255722	6.205888271331787	8.475844383239746	5.727659702301025	0.2275314331054687	6.439070552587509	5.4268244206905365	1.2397775650024414	3.5097336769104004	0.4782285690307617	2.7481846809387207
375763_0	A very cute flock of sheep in a grassy field.	A very cute pair of sheep in a grassy field.	4.455047130584717	3.394512414932251	2.539933204650879	5.240613460540772	4.143442153930664	0.760320246219635	1.0605347156524658	2.7006802558898926	1.915113925933838	1.8461010456085205	0.7489297389984131	4.4802932143211365	3.383121907711029	30.362659454345703	29.337459564208984	28.559663772583008	31.76045036315918	28.370132446289062	24.565380096435547	1.0251998901367188	3.200786590576172	1.8029956817626955	2.4229907989501958	-0.967327117919922	7.195070266723633	3.804752349853516	7.952249050140381	5.714267253875732	6.275502681732178	8.14663314819336	6.405192852020264	-0.5911130309104919	2.2379817962646484	1.8711304664611816	1.6767463684082031	2.432365894317627	0.6909255981445312	8.737746179103851	6.996305882930756
375763_2	a large group black faced sheep with one or two white faced sheep	a large hairy black faced sheep with one or two white faced sheep	4.63142728805542	2.1124563217163086	2.7660014629364014	2.9468393325805664	4.6050333976745605	2.658986806869507	2.5189709663391118	0.180837869644165	1.8654258251190183	0.8343830108642578	2.492577075958252	0.2878525257110595	1.9460465908050537	33.12042236328125	32.79281234741211	29.56024932861328	30.891586303710938	29.95207023620605	25.30048179626465	0.3276100158691406	1.3313369750976562	3.5601730346679688	-1.901226043701172	-2.8407421112060547	5.591104507446289	4.651588439941406	8.554354667663574	5.842306137084961	4.186763286590576	5.146801471710205	5.9843854904174805	1.0063204765319824	2.7120485305786133	0.9600381851196288	4.367591381072998	-0.6955046653747559	0.1420793533325195	4.140480995178223	4.978065013885498
375763_3	A flock of sheep is crossing a grassy field with trees behind them.	A flock of sheep is crossing a grassy field with nothing behind them.	4.893798351287842	2.697866201400757	2.8240833282470703	2.944140672683716	2.2948262691497803	2.1486856937408447	2.195932149887085	0.1200573444366455	2.0697150230407715	0.2462744712829589	-0.4030399322509765	0.7954549789428711	0.1461405754089355	36.90335464477539	34.940330505371094	34.19624710083008	34.54446029663086	28.93518829345703	28.26726722717285	1.9630241394042969	0.3482131958007812	2.7071075439453125	-0.3958702087402344	-6.005142211914063	6.277193069458008	0.6679210662841797	8.79079532623291	8.54092025756836	6.606176853179932	7.337005138397217	5.941446304321289	5.806439399719238	0.2498750686645507	0.7308282852172852	2.1846184730529785	-1.2039151191711426	-2.5994739532470703	1.5305657386779783	0.1350069046020507
375763_4	The herd of sheep is standing on the grass.	The herd of sheep is standing on the road.	5.003130912780762	-6.341951847076416	1.290493369102478	5.664612293243408	4.692140579223633	2.024963140487671	11.345082759857178	4.37411892414093	3.712637543678284	12.006564140319824	11.034092426300049	3.639649152755737	2.667177438735962	31.270238876342773	27.91837501525879	29.467435836791992	32.426513671875	28.4456729888916	27.730304718017575	3.3518638610839844	2.959077835083008	1.8028030395507808	4.508138656616211	0.5272979736328125	4.696208953857422	0.7153682708740234	8.223734855651855	-0.6500881314277649	0.1996634304523468	10.483125686645508	8.011552810668945	2.695833444595337	8.87382298707962	10.28346225619316	8.024071425199509	11.133213818073273	8.66164094209671	7.787292242050171	5.315719366073608
15751_1	A bird flies away from three others that are sitting.	A bird flies away from three ducks that are sitting.	3.721508264541626	2.2405989170074463	0.7321701645851135	2.871220827102661	4.382055759429932	1.146955132484436	1.4809093475341797	2.139050662517548	2.9893380999565125	0.6306219100952148	2.1414568424224854	1.724265694618225	3.235100626945496	32.75140380859375	31.41161727905273	27.78969955444336	29.68651580810547	23.92618560791016	21.558399200439453	1.3397865295410156	1.8968162536621092	4.961704254150391	-1.7251014709472656	-7.485431671142578	8.128116607666016	2.367786407470703	2.651723146438598	3.820350170135498	3.384297132492065	6.778258800506592	7.741719245910644	6.885857105255127	-1.1686270236968994	3.3939616680145264	-0.7325739860534668	2.9579086303710938	3.9213690757751465	-0.1075983047485351	0.8558621406555176
15751_2	A bird taking flight from a rooftop away from the other birds	A hawk taking flight from a rooftop away from the other birds	4.019124031066895	3.92235803604126	1.885354161262512	5.793135166168213	5.7934441566467285	3.233255386352539	0.0967659950256347	3.9077810049057007	2.1337698698043823	1.870777130126953	1.8710861206054688	2.559879779815674	2.560188770294189	30.70580291748047	29.713159561157227	25.742834091186523	31.00547218322754	24.399024963378903	22.45880889892578	0.9926433563232422	5.262638092041016	4.962968826293945	1.2923126220703125	-5.31413459777832	8.546663284301758	1.940216064453125	9.409234046936035	7.337131023406982	10.074677467346191	9.567608833312988	8.99504566192627	7.884129524230957	2.0721030235290527	-0.5070686340332031	-0.6654434204101562	2.230477809906006	1.657914638519287	1.6834793090820312	1.1109161376953125
500423_2	a train at a station near a platform	a train at a station near a park	3.127291440963745	1.8365787267684937	-2.9524619579315186	3.410861730575561	2.799701452255249	-3.696277141571045	1.2907127141952517	6.36332368850708	6.079753398895264	1.574283003807068	0.9631227254867554	7.1071388721466064	6.495978593826294	29.40601921081543	29.58989715576172	29.097148895263672	31.315793991088867	27.08270263671875	25.418228149414062	-0.183877944946289	2.2186450958251958	0.3088703155517578	1.7258968353271484	-2.5071945190429688	5.897565841674805	1.6644744873046875	5.326147556304932	0.4067345857620239	1.4747649431228638	4.730297088623047	5.281276226043701	0.9497714638710022	4.919412970542908	3.255532145500183	3.851382613182068	4.323562502861023	4.874541640281677	3.7805256247520447	4.331504762172699
284725_1	A red bus parked on a street with another vehicle parked nearby.	A red car parked on a street with another vehicle parked nearby.	3.693902015686035	-3.477457284927368	-4.759308815002441	6.00903844833374	5.004761219024658	-0.3839370310306549	7.171359300613403	10.768347263336182	8.453210830688477	9.486495733261108	8.482218503952026	6.392975479364395	5.388698250055313	29.64238166809082	23.21998405456543	23.046953201293945	30.1551513671875	32.740657806396484	28.23404693603516	6.422397613525391	7.108198165893555	6.595428466796875	6.93516731262207	9.520673751831056	1.921104431152344	4.506610870361328	1.0855520963668823	-8.170828819274902	-6.478744983673096	6.562464237213135	5.237840175628662	0.8207190632820129	9.256380915641785	13.04120922088623	7.564297080039978	14.733293056488035	13.408668994903564	5.741745173931122	4.417121112346649
284725_3	Red bus parked on street near stone steps.	Red car parked on street near stone steps.	2.69373106956482	-2.824918031692505	-5.184567928314209	3.9492788314819336	4.29894495010376	-2.923807382583618	5.518649101257324	9.133846759796144	7.878298997879028	6.774196863174439	7.123862981796265	6.873086214065552	7.222752332687378	28.074234008789062	26.13152885437012	20.780109405517575	29.41705894470215	28.423992156982425	22.851606369018555	1.942705154418945	8.63694953918457	7.294124603271484	3.2855300903320312	2.2924633026123047	6.565452575683594	5.572385787963867	7.171458721160889	2.244736194610596	-3.0944621562957764	8.04272747039795	6.611023426055908	4.069056510925293	4.926722526550293	11.137189626693726	10.265920877456663	5.7979912757873535	4.3662872314453125	3.973670959472656	2.5419669151306152
472030_0	A lush green forest filled with lots of trees.	A lush green forest filled with lots of wildlife.	3.8906455039978023	3.965766191482544	3.3877015113830566	3.934144735336304	3.8972203731536874	3.1542532444000244	-0.0751206874847412	0.5464432239532471	0.5029439926147461	-0.0316214561462402	-0.0685458183288574	0.7798914909362793	0.7429671287536621	29.842905044555664	30.48181915283203	28.34298324584961	30.66743278503418	27.631765365600582	27.67135238647461	-0.6389141082763672	2.3244495391845703	1.499921798706055	0.1856136322021484	-2.8500537872314453	2.9960803985595703	-0.0395870208740234	9.395155906677246	9.92552089691162	6.8360443115234375	7.470505237579346	8.483321189880371	5.198917865753174	-0.530364990234375	0.6344609260559082	2.5591115951538086	-2.4550156593322754	-1.44219970703125	2.271587371826172	3.2844033241271973
472030_1	A jacket is draped on a bench in a dense forest.	A man is draped on a bench in a dense forest.	6.509642124176025	2.903791904449463	3.937814950942993	6.291503429412842	6.302821159362793	3.684781789779663	3.6058502197265625	2.3536884784698486	2.571827173233032	3.387711524963379	3.39902925491333	2.6067216396331787	2.61803936958313	33.851409912109375	33.251007080078125	28.991355895996094	31.775644302368164	28.120046615600582	28.314722061157227	0.60040283203125	2.7842884063720703	4.860054016113281	-1.475362777709961	-5.130960464477539	3.460922241210937	-0.1946754455566406	9.320320129394531	5.906234264373779	3.6074273586273193	7.78580904006958	8.447990417480469	5.903806686401367	3.414085865020752	4.178381681442261	5.712892770767212	1.8795747756958008	2.541756153106689	1.882002353668213	2.5441837310791016
472030_2	A park bench with a backpack on it in a forest of trees.	A park bench with a bear on it in a forest of trees.	3.134531259536743	0.5775130391120911	3.3032681941986084	6.267348766326904	6.154505252838135	2.841550350189209	2.557018220424652	2.964080572128296	-0.1687369346618652	5.689835727214813	5.576992213726044	3.4257984161376958	3.312954902648926	32.55415344238281	32.747276306152344	29.750383377075195	35.458953857421875	27.86749267578125	22.17473602294922	-0.1931228637695312	5.70857048034668	2.803770065307617	2.7116775512695312	-4.879783630371094	13.284217834472656	5.692756652832031	6.045297145843506	8.323528289794922	7.683252811431885	9.988950729370115	8.885576248168945	3.942594051361084	-2.278231143951416	2.3056979179382324	-1.637955665588379	1.665422439575195	0.5620479583740234	6.046356678009033	4.942982196807861
472030_3	A lot of different size trees in the woods.	A lot of different fruit trees in the woods.	3.2509145736694336	0.4748689830303192	-5.170374393463135	3.200019598007202	3.265855312347412	-0.5395157933235168	2.7760455906391144	8.370393991470337	8.421288967132568	2.725150614976883	2.790986329317093	3.739535391330719	3.805371105670929	27.646886825561523	23.69543838500977	22.74466133117676	29.55920791625977	28.586185455322266	27.86600875854492	3.951448440551758	6.814546585083008	4.902225494384766	5.86376953125	4.8907470703125	1.6931991577148438	0.7201766967773438	8.423877716064453	3.324230670928955	-2.8133809566497803	4.925216674804688	6.376328945159912	-2.4719784259796143	5.099647045135498	7.738597631454468	11.237258672714232	1.6009860038757324	3.052098274230957	7.397195100784302	8.848307371139526
472030_4	A bench in the middle of a lush, green forest.	A bench in the middle of a lush, green park.	5.618936061859131	4.413071155548096	4.550560474395752	5.25741720199585	5.111340522766113	2.6951520442962646	1.2058649063110352	0.7068567276000977	1.068375587463379	0.8443460464477539	0.6982693672180176	2.562265157699585	2.4161884784698486	33.3173828125	32.96969985961914	27.20112419128418	33.83280563354492	24.78306770324707	18.247774124145508	0.3476829528808594	6.631681442260742	6.11625862121582	0.8631057739257812	-8.18663215637207	15.585031509399414	6.5352935791015625	8.95470905303955	1.96345853805542	5.490294933319092	8.393664360046387	7.387960910797119	2.0875613689422607	6.991250514984131	2.903369426727295	3.464414119720459	6.430205821990967	5.424502372741699	6.306102991104126	5.300399541854858
572462_0	A group of people standing inside of a moving tram.	A group of men standing inside of a moving tram.	4.853654861450195	4.54299783706665	1.6828380823135376	5.454639911651611	4.9710869789123535	3.4351131916046143	0.3106570243835449	3.7718018293380737	3.1708167791366577	0.9116420745849608	0.4280891418457031	2.019526720046997	1.5359737873077393	31.647449493408203	31.37246322631836	27.707988739013672	32.7741813659668	20.01848793029785	17.75213050842285	0.2749862670898437	5.066192626953125	3.9394607543945312	1.4017181396484375	-11.353975296020508	15.022050857543944	2.266357421875	6.173637866973877	6.22902774810791	3.769700527191162	7.536658763885498	6.665272235870361	5.175246238708496	-0.0553898811340332	3.766958236694336	2.403937339782715	1.307631015777588	0.4362444877624511	2.361412525177002	1.4900259971618652
572462_1	A montage of images related to a mass transit train system.	A montage of images related to a mass transit train crash.	6.2563557624816895	6.110558986663818	5.674633026123047	6.393311023712158	5.499655246734619	3.840151071548462	0.1457967758178711	0.7186779975891113	0.5817227363586426	0.2827520370483398	-0.6109037399291992	2.5531599521636963	1.6595041751861572	35.10392761230469	33.14413833618164	31.634008407592773	34.76298904418945	30.431961059570312	28.638755798339844	1.9597892761230469	3.12898063659668	3.469919204711914	1.6188507080078125	-2.712177276611328	6.124233245849609	1.7932052612304688	9.59901237487793	9.396281242370604	7.757535457611084	8.390612602233887	10.006003379821776	8.89720630645752	0.2027311325073242	0.6330771446228027	1.8414769172668457	-1.0056686401367188	0.6097221374511719	-0.5065937042236328	1.1087970733642578
